student_id,name,email,phone,department_id,pride,class_number,track,survey_round_id,first_choice_id,second_choice_id,decision_status_id,decision_scale
2026927527,윤지유,student261@hanyang.ac.kr,010-4492-4916,101,L,1,인문사회계열,2,502,501,3,5
2026456324,최서준,student262@hanyang.ac.kr,010-3248-7208,102,L,1,자연계열,1,207,208,2,1
2026456324,최서준,student262@hanyang.ac.kr,010-3248-7208,102,L,1,자연계열,2,207,208,2,1
2026433396,류도현,student263@hanyang.ac.kr,010-9773-5819,102,L,1,자연계열,1,307,301,2,2
2026433396,류도현,student263@hanyang.ac.kr,010-9773-5819,102,L,1,자연계열,2,307,301,3,2
2026847096,류서현,student264@hanyang.ac.kr,010-1599-4394,101,L,1,인문사회계열,1,800,700,1,3
2026847096,류서현,student264@hanyang.ac.kr,010-1599-4394,101,L,1,인문사회계열,2,800,700,3,4
2026751297,한연우,student265@hanyang.ac.kr,010-7264-1404,102,L,1,자연계열,1,400,201,1,2
2026751297,한연우,student265@hanyang.ac.kr,010-7264-1404,102,L,1,자연계열,2,400,201,2,3
2026463470,김윤서,student266@hanyang.ac.kr,010-9399-3445,102,L,1,자연계열,1,406,209,2,2
2026463470,김윤서,student266@hanyang.ac.kr,010-9399-3445,102,L,1,자연계열,2,406,209,2,4
2026873644,신유나,student267@hanyang.ac.kr,010-7608-9808,102,L,1,자연계열,1,204,400,1,4
2026873644,신유나,student267@hanyang.ac.kr,010-7608-9808,102,L,1,자연계열,2,400,204,3,5
2026504639,오지아,student268@hanyang.ac.kr,010-1180-3815,100,L,1,자연계열,1,206,202,1,3
2026504639,오지아,student268@hanyang.ac.kr,010-1180-3815,100,L,1,자연계열,2,206,202,2,3
2026614807,권서연,student269@hanyang.ac.kr,010-5873-7407,100,L,1,자연계열,1,306,210,1,4
2026614807,권서연,student269@hanyang.ac.kr,010-5873-7407,100,L,1,자연계열,2,306,210,3,5
2026917376,김시우,student270@hanyang.ac.kr,010-8567-7244,101,L,1,인문사회계열,1,803,501,1,2
2026917376,김시우,student270@hanyang.ac.kr,010-8567-7244,101,L,1,인문사회계열,2,501,803,2,4
2026960279,임지호,student271@hanyang.ac.kr,010-9759-7403,102,L,1,자연계열,1,303,404,1,4
2026960279,임지호,student271@hanyang.ac.kr,010-9759-7403,102,L,1,자연계열,2,404,303,2,5
2026361829,김시윤,student272@hanyang.ac.kr,010-4148-2035,102,L,1,자연계열,1,301,406,1,1
2026361829,김시윤,student272@hanyang.ac.kr,010-4148-2035,102,L,1,자연계열,2,406,301,2,2
2026112563,오도윤,student273@hanyang.ac.kr,010-2103-4580,102,L,1,자연계열,1,200,301,1,1
2026112563,오도윤,student273@hanyang.ac.kr,010-2103-4580,102,L,1,자연계열,2,200,301,2,2
2026118506,안예은,student274@hanyang.ac.kr,010-1217-4811,101,L,1,인문사회계열,1,802,700,2,2
2026118506,안예은,student274@hanyang.ac.kr,010-1217-4811,101,L,1,인문사회계열,2,802,700,3,4
2026897435,윤가연,student275@hanyang.ac.kr,010-6427-6615,102,L,1,자연계열,1,208,210,1,2
2026897435,윤가연,student275@hanyang.ac.kr,010-6427-6615,102,L,1,자연계열,2,208,210,3,3
2026356822,홍도현,student276@hanyang.ac.kr,010-5454-8883,101,L,1,인문사회계열,1,601,502,1,2
2026356822,홍도현,student276@hanyang.ac.kr,010-5454-8883,101,L,1,인문사회계열,2,601,502,3,4
2026260221,서은서,student277@hanyang.ac.kr,010-8878-2178,102,L,1,자연계열,1,406,209,2,2
2026260221,서은서,student277@hanyang.ac.kr,010-8878-2178,102,L,1,자연계열,2,406,209,2,3
2026270249,문채원,student278@hanyang.ac.kr,010-7032-1945,100,L,1,자연계열,1,203,301,1,2
2026270249,문채원,student278@hanyang.ac.kr,010-7032-1945,100,L,1,자연계열,2,203,301,2,4
2026416900,신윤아,student279@hanyang.ac.kr,010-2456-2790,101,L,1,인문사회계열,1,502,603,2,5
2026416900,신윤아,student279@hanyang.ac.kr,010-2456-2790,101,L,1,인문사회계열,2,502,603,2,5
2026307639,강도현,student280@hanyang.ac.kr,010-1966-3993,102,L,1,자연계열,1,300,205,1,1
2026307639,강도현,student280@hanyang.ac.kr,010-1966-3993,102,L,1,자연계열,2,300,205,2,3
2026143892,손연우,student281@hanyang.ac.kr,010-8961-8753,101,L,1,인문사회계열,1,500,802,1,1
2026143892,손연우,student281@hanyang.ac.kr,010-8961-8753,101,L,1,인문사회계열,2,500,802,2,3
2026245608,윤서윤,student282@hanyang.ac.kr,010-8404-8785,101,L,1,인문사회계열,1,803,603,1,3
2026245608,윤서윤,student282@hanyang.ac.kr,010-8404-8785,101,L,1,인문사회계열,2,803,603,1,5
2026205335,류시아,student283@hanyang.ac.kr,010-9267-1520,100,L,1,인문사회계열,1,700,802,2,1
2026205335,류시아,student283@hanyang.ac.kr,010-9267-1520,100,L,1,인문사회계열,2,700,802,2,1
2026803176,배지민,student284@hanyang.ac.kr,010-6452-4666,102,L,1,자연계열,1,405,208,1,3
2026803176,배지민,student284@hanyang.ac.kr,010-6452-4666,102,L,1,자연계열,2,405,208,1,5
2026299080,배지후,student285@hanyang.ac.kr,010-9515-4639,102,L,1,자연계열,1,209,201,2,2
2026299080,배지후,student285@hanyang.ac.kr,010-9515-4639,102,L,1,자연계열,2,209,201,3,3
2026949566,윤지민,student286@hanyang.ac.kr,010-1861-3933,101,L,1,인문사회계열,1,803,603,1,1
2026949566,윤지민,student286@hanyang.ac.kr,010-1861-3933,101,L,1,인문사회계열,2,803,603,3,3
2026674630,이가연,student287@hanyang.ac.kr,010-5981-8496,101,L,1,인문사회계열,1,601,600,1,4
2026674630,이가연,student287@hanyang.ac.kr,010-5981-8496,101,L,1,인문사회계열,2,601,600,1,5
2026159067,안시은,student288@hanyang.ac.kr,010-6545-8107,100,L,1,인문사회계열,1,802,603,1,1
2026159067,안시은,student288@hanyang.ac.kr,010-6545-8107,100,L,1,인문사회계열,2,603,802,3,1
2026781900,박지호,student289@hanyang.ac.kr,010-9015-9351,100,L,1,자연계열,1,303,406,1,2
2026781900,박지호,student289@hanyang.ac.kr,010-9015-9351,100,L,1,자연계열,2,406,303,3,2
2026665163,최현우,student290@hanyang.ac.kr,010-3948-1087,101,L,1,인문사회계열,1,501,800,2,1
2026665163,최현우,student290@hanyang.ac.kr,010-3948-1087,101,L,1,인문사회계열,2,501,800,3,1
2026415201,권지후,student291@hanyang.ac.kr,010-9035-6127,102,L,1,자연계열,1,302,403,1,5
2026415201,권지후,student291@hanyang.ac.kr,010-9035-6127,102,L,1,자연계열,2,302,403,3,5
2026271252,정지윤,student292@hanyang.ac.kr,010-4338-2156,101,L,1,인문사회계열,1,601,603,1,2
2026271252,정지윤,student292@hanyang.ac.kr,010-4338-2156,101,L,1,인문사회계열,2,601,603,1,3
2026445356,배우진,student293@hanyang.ac.kr,010-5483-1161,102,L,1,자연계열,1,307,403,2,2
2026445356,배우진,student293@hanyang.ac.kr,010-5483-1161,102,L,1,자연계열,2,403,307,2,3
2026847868,양예린,student294@hanyang.ac.kr,010-7064-5081,102,L,1,자연계열,1,200,208,1,2
2026847868,양예린,student294@hanyang.ac.kr,010-7064-5081,102,L,1,자연계열,2,208,200,1,4
2026399736,양지후,student295@hanyang.ac.kr,010-8858-9156,102,L,1,자연계열,1,400,201,2,4
2026399736,양지후,student295@hanyang.ac.kr,010-8858-9156,102,L,1,자연계열,2,400,201,2,5
2026153379,고선우,student296@hanyang.ac.kr,010-9832-2931,102,L,1,자연계열,1,300,204,1,2
2026153379,고선우,student296@hanyang.ac.kr,010-9832-2931,102,L,1,자연계열,2,300,204,2,2
2026857526,안수아,student297@hanyang.ac.kr,010-3518-7729,101,L,1,인문사회계열,1,501,602,1,1
2026857526,안수아,student297@hanyang.ac.kr,010-3518-7729,101,L,1,인문사회계열,2,602,501,2,2
2026398739,조윤서,student298@hanyang.ac.kr,010-5354-2946,101,L,1,인문사회계열,1,600,803,1,4
2026398739,조윤서,student298@hanyang.ac.kr,010-5354-2946,101,L,1,인문사회계열,2,803,600,2,4
2026609533,윤연우,student299@hanyang.ac.kr,010-2884-5317,102,L,1,자연계열,1,302,304,1,3
2026609533,윤연우,student299@hanyang.ac.kr,010-2884-5317,102,L,1,자연계열,2,302,304,2,5
2026289989,정서현,student300@hanyang.ac.kr,010-1628-5486,102,L,1,자연계열,1,405,404,1,3
2026289989,정서현,student300@hanyang.ac.kr,010-1628-5486,102,L,1,자연계열,2,404,405,3,3
